mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__init_type,param_classifier__learning_rate,param_classifier__n_epochs,param_classifier__penalty,param_classifier__penalty_strength,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_sensitivity,split1_test_sensitivity,split2_test_sensitivity,split3_test_sensitivity,split4_test_sensitivity,mean_test_sensitivity,std_test_sensitivity,rank_test_sensitivity,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
2.572832584,0.107632029,0.022972679,0.005125721,uniform,0.2,100,elasticnet,0.001,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.740458015,0.671755725,0.730769231,0.738461538,0.823076923,0.740904287,0.048255054,331,0.823529412,0.8,0.858823529,0.741176471,0.833333333,0.811372549,0.039845916,535,0.586956522,0.434782609,0.488888889,0.733333333,0.804347826,0.609661836,0.140628343,27,0.613636364,0.481927711,0.556962025,0.66,0.762886598,0.61508254,0.094840827,54,0.804347826,0.719948849,0.796339869,0.847581699,0.888457557,0.81133516,0.056368103,363,0.705242967,0.617391304,0.673856209,0.737254902,0.81884058,0.710517192,0.067071809,49
2.432208061,0.080828062,0.028110838,0.008077785,uniform,0.2,100,elasticnet,0.01,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.748091603,0.664122137,0.723076923,0.738461538,0.807692308,0.736288902,0.046097871,354,0.847058824,0.811764706,0.823529412,0.741176471,0.833333333,0.811372549,0.036962735,535,0.565217391,0.391304348,0.533333333,0.733333333,0.760869565,0.596811594,0.136245451,43,0.611764706,0.45,0.571428571,0.66,0.736842105,0.606007077,0.095498766,117,0.800255754,0.716368286,0.789542484,0.844183007,0.887163561,0.807502618,0.05722214,381,0.706138107,0.601534527,0.678431373,0.737254902,0.797101449,0.704092072,0.064701198,114
2.397966909,0.046645017,0.026203871,0.005763803,uniform,0.2,100,elasticnet,0.1,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.679389313,0.65648855,0.669230769,0.684615385,0.823076923,0.702560188,0.061019071,520,0.835294118,0.917647059,0.8,0.670588235,0.892857143,0.823277311,0.086887505,498,0.391304348,0.173913043,0.422222222,0.711111111,0.695652174,0.47884058,0.202388685,464,0.461538462,0.262295082,0.469135802,0.60952381,0.735632184,0.507625068,0.158847599,473,0.77084399,0.672378517,0.745882353,0.808888889,0.885869565,0.776772663,0.070457199,479,0.613299233,0.545780051,0.611111111,0.690849673,0.794254658,0.651058945,0.08508065,480
2.791846466,0.063175854,0.020410442,0.006557116,uniform,0.2,150,l1,0.001,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.755725191,0.610687023,0.769230769,0.769230769,0.776923077,0.736359366,0.063206085,349,0.858823529,0.611764706,0.823529412,0.929411765,0.869047619,0.818515406,0.108855174,511,0.565217391,0.608695652,0.666666667,0.466666667,0.608695652,0.583188406,0.066588486,62,0.619047619,0.523364486,0.666666667,0.583333333,0.658823529,0.610247127,0.052712855,82,0.815345269,0.715089514,0.831111111,0.853594771,0.872929607,0.817614054,0.054868974,310,0.71202046,0.610230179,0.745098039,0.698039216,0.738871636,0.700851906,0.048473014,185
2.940986252,0.21609329,0.024543381,0.009945031,uniform,0.2,150,l1,0.01,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.748091603,0.618320611,0.753846154,0.761538462,0.769230769,0.73020552,0.056394588,382,0.858823529,0.647058824,0.8,0.917647059,0.869047619,0.818515406,0.093536639,514,0.543478261,0.565217391,0.666666667,0.466666667,0.586956522,0.565797101,0.064726656,101,0.602409639,0.509803922,0.652173913,0.575342466,0.642857143,0.596517416,0.051472989,225,0.813554987,0.710741688,0.833464052,0.865359477,0.869047619,0.818433565,0.057638668,300,0.701150895,0.606138107,0.733333333,0.692156863,0.72800207,0.692156254,0.045739479,316
2.849066591,0.153628238,0.025608444,0.008425898,uniform,0.2,150,l1,0.1,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.694656489,0.664122137,0.7,0.715384615,0.669230769,0.688678802,0.019278789,575,0.870588235,0.764705882,0.882352941,0.976470588,0.988095238,0.896442577,0.081272645,112,0.369565217,0.47826087,0.355555556,0.222222222,0.086956522,0.302512077,0.134987429,593,0.459459459,0.5,0.450704225,0.350877193,0.156862745,0.383580725,0.123520976,588,0.747058824,0.689514066,0.780392157,0.866666667,0.767598344,0.770246011,0.05737977,492,0.620076726,0.621483376,0.618954248,0.599346405,0.53752588,0.599477327,0.032018591,596
2.861106539,0.173979014,0.029678249,0.004676721,uniform,0.2,150,l2,0.001,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.755725191,0.610687023,0.761538462,0.769230769,0.776923077,0.734820904,0.062476667,358,0.858823529,0.611764706,0.823529412,0.929411765,0.869047619,0.818515406,0.108855174,511,0.565217391,0.608695652,0.644444444,0.466666667,0.608695652,0.578743961,0.061408548,70,0.619047619,0.523364486,0.651685393,0.583333333,0.658823529,0.607250872,0.04976405,106,0.81483376,0.715345269,0.830849673,0.853856209,0.872670807,0.817511144,0.054747608,311,0.71202046,0.610230179,0.733986928,0.698039216,0.738871636,0.698629684,0.046612624,221
3.022439766,0.086854358,0.027520418,0.008034416,uniform,0.2,150,l2,0.01,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.740458015,0.595419847,0.776923077,0.769230769,0.769230769,0.730252496,0.068557641,379,0.858823529,0.611764706,0.847058824,0.929411765,0.869047619,0.823221289,0.109477033,500,0.52173913,0.565217391,0.644444444,0.466666667,0.586956522,0.557004831,0.060024811,116,0.585365854,0.495238095,0.666666667,0.583333333,0.642857143,0.594692218,0.059341906,241,0.80971867,0.708184143,0.830065359,0.859607843,0.874482402,0.816411684,0.05862173,320,0.69028133,0.588491049,0.745751634,0.698039216,0.72800207,0.69011306,0.054628039,327
3.112706661,0.106712819,0.021856356,0.005092428,uniform,0.2,150,l2,0.1,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.740458015,0.648854962,0.761538462,0.776923077,0.769230769,0.739401057,0.046877481,336,0.882352941,0.717647059,0.870588235,0.952941176,0.904761905,0.865658263,0.0791931,275,0.47826087,0.52173913,0.555555556,0.444444444,0.52173913,0.504347826,0.038719739,426,0.564102564,0.510638298,0.617283951,0.579710145,0.615384615,0.577423915,0.039173565,330,0.782097187,0.690792839,0.809673203,0.883921569,0.854296066,0.804156173,0.066700539,389,0.680306905,0.619693095,0.713071895,0.69869281,0.713250518,0.685003045,0.034815609,343
3.644130564,0.05233407,0.03110013,0.002342254,uniform,0.2,150,elasticnet,0.001,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.755725191,0.610687023,0.769230769,0.769230769,0.776923077,0.736359366,0.063206085,349,0.858823529,0.611764706,0.823529412,0.929411765,0.869047619,0.818515406,0.108855174,511,0.565217391,0.608695652,0.666666667,0.466666667,0.608695652,0.583188406,0.066588486,62,0.619047619,0.523364486,0.666666667,0.583333333,0.658823529,0.610247127,0.052712855,82,0.81483376,0.715345269,0.831372549,0.853594771,0.873447205,0.817718711,0.054895954,306,0.71202046,0.610230179,0.745098039,0.698039216,0.738871636,0.700851906,0.048473014,185
3.409996033,0.111850669,0.028551674,0.004228003,uniform,0.2,150,elasticnet,0.01,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.748091603,0.603053435,0.776923077,0.761538462,0.769230769,0.731767469,0.065057851,370,0.858823529,0.623529412,0.835294118,0.917647059,0.869047619,0.820868347,0.102253328,505,0.543478261,0.565217391,0.666666667,0.466666667,0.586956522,0.565797101,0.064726656,101,0.602409639,0.5,0.674157303,0.575342466,0.642857143,0.59895331,0.0599072,197,0.810997442,0.710741688,0.831895425,0.864313725,0.873188406,0.818227337,0.058201249,301,0.701150895,0.594373402,0.750980392,0.692156863,0.72800207,0.693332724,0.053629602,303
3.403186798,0.158780477,0.022685862,0.004816906,uniform,0.2,150,elasticnet,0.1,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.2, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.717557252,0.648854962,0.753846154,0.738461538,0.746153846,0.72097475,0.038034845,428,0.882352941,0.729411765,0.882352941,0.964705882,0.964285714,0.884621849,0.085860643,150,0.413043478,0.5,0.511111111,0.311111111,0.347826087,0.416618357,0.07969732,526,0.506666667,0.5,0.58974359,0.451612903,0.492307692,0.50806617,0.045107701,472,0.759590793,0.689769821,0.796078431,0.882875817,0.823240166,0.790311006,0.064402016,436,0.64769821,0.614705882,0.696732026,0.637908497,0.656055901,0.650620103,0.026891675,482
1.061689234,0.11368719,0.023682928,0.009885018,uniform,0.1,50,l1,0.001,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.763358779,0.72519084,0.769230769,0.784615385,0.769230769,0.762325308,0.019860791,10,0.8,0.905882353,0.894117647,0.894117647,0.94047619,0.886918768,0.046661622,143,0.695652174,0.391304348,0.533333333,0.577777778,0.456521739,0.530917874,0.104274442,291,0.673684211,0.5,0.615384615,0.65,0.583333333,0.604480432,0.060569721,143,0.831457801,0.732225064,0.826928105,0.874248366,0.877070393,0.828385946,0.052406133,135,0.747826087,0.64859335,0.71372549,0.735947712,0.698498965,0.708918321,0.034684798,67
1.126954889,0.069278959,0.030230951,0.006404866,uniform,0.1,50,l1,0.01,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.763358779,0.748091603,0.769230769,0.784615385,0.776923077,0.768443922,0.012442725,3,0.788235294,0.964705882,0.917647059,0.905882353,0.964285714,0.908151261,0.064536283,87,0.717391304,0.347826087,0.488888889,0.555555556,0.434782609,0.508888889,0.124486145,420,0.680412371,0.492307692,0.594594595,0.641025641,0.579710145,0.597610089,0.063496809,211,0.832736573,0.731202046,0.826666667,0.876339869,0.865424431,0.826473917,0.051224492,201,0.752813299,0.656265985,0.703267974,0.730718954,0.699534161,0.708520075,0.032537674,74
1.018088198,0.057038712,0.02253871,0.006143913,uniform,0.1,50,l1,0.1,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.732824427,0.648854962,0.707692308,0.769230769,0.684615385,0.70864357,0.041008435,481,0.882352941,1,0.988235294,0.941176471,1,0.962352941,0.045503717,29,0.456521739,0,0.177777778,0.444444444,0.108695652,0.237487923,0.182953589,613,0.545454545,0,0.296296296,0.571428571,0.196078431,0.321851569,0.215567789,625,0.823273657,0.595140665,0.834509804,0.866405229,0.833592133,0.790584297,0.098787393,434,0.66943734,0.5,0.583006536,0.692810458,0.554347826,0.599920432,0.071844544,595
0.998092318,0.048375186,0.023165417,0.008682138,uniform,0.1,50,l2,0.001,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.763358779,0.72519084,0.769230769,0.784615385,0.769230769,0.762325308,0.019860791,10,0.8,0.905882353,0.894117647,0.894117647,0.94047619,0.886918768,0.046661622,143,0.695652174,0.391304348,0.533333333,0.577777778,0.456521739,0.530917874,0.104274442,291,0.673684211,0.5,0.615384615,0.65,0.583333333,0.604480432,0.060569721,143,0.832480818,0.732225064,0.826143791,0.874248366,0.87810559,0.828640726,0.05261899,116,0.747826087,0.64859335,0.71372549,0.735947712,0.698498965,0.708918321,0.034684798,67
1.006174374,0.05630428,0.024354219,0.00477052,uniform,0.1,50,l2,0.01,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.770992366,0.732824427,0.784615385,0.784615385,0.784615385,0.77153259,0.02006037,1,0.8,0.952941176,0.905882353,0.894117647,0.964285714,0.903445378,0.058215586,94,0.717391304,0.326086957,0.555555556,0.577777778,0.456521739,0.526666667,0.130365127,326,0.6875,0.461538462,0.641025641,0.65,0.6,0.608012821,0.078345293,97,0.82915601,0.727621483,0.827712418,0.876601307,0.875258799,0.827270004,0.054166562,192,0.758695652,0.639514066,0.730718954,0.735947712,0.710403727,0.715056022,0.04077852,29
0.941796732,0.094978371,0.024074316,0.008014205,uniform,0.1,50,l2,0.1,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.72519084,0.65648855,0.753846154,0.8,0.715384615,0.730182032,0.047136279,383,0.764705882,1,0.905882353,0.929411765,0.976190476,0.915238095,0.082277753,81,0.652173913,0.02173913,0.466666667,0.555555556,0.239130435,0.38705314,0.228191084,534,0.625,0.042553191,0.567567568,0.657894737,0.372881356,0.45317937,0.227849512,553,0.809462916,0.70741688,0.827189542,0.887843137,0.851190476,0.81662059,0.060590616,317,0.708439898,0.510869565,0.68627451,0.74248366,0.607660455,0.651145618,0.082979084,478
1.386497259,0.144129801,0.028639174,0.008719483,uniform,0.1,50,elasticnet,0.001,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 50, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.763358779,0.72519084,0.769230769,0.784615385,0.769230769,0.762325308,0.019860791,10,0.8,0.905882353,0.894117647,0.894117647,0.94047619,0.886918768,0.046661622,143,0.695652174,0.391304348,0.533333333,0.577777778,0.456521739,0.530917874,0.104274442,291,0.673684211,0.5,0.615384615,0.65,0.583333333,0.604480432,0.060569721,143,0.831713555,0.731202046,0.826405229,0.874248366,0.877587992,0.828231438,0.052884384,152,0.747826087,0.64859335,0.71372549,0.735947712,0.698498965,0.708918321,0.034684798,67
1.283152914,0.12847875,0.027940321,0.004866515,uniform,0.1,50,elasticnet,0.01,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 50, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.770992366,0.748091603,0.784615385,0.776923077,0.776923077,0.771509102,0.012482333,2,0.8,0.964705882,0.905882353,0.894117647,0.964285714,0.905798319,0.060366557,89,0.717391304,0.347826087,0.555555556,0.555555556,0.434782609,0.522222222,0.125198156,361,0.6875,0.492307692,0.641025641,0.632911392,0.579710145,0.606690974,0.066645298,113,0.830434783,0.729923274,0.827973856,0.877385621,0.873964803,0.827936467,0.053247827,174,0.758695652,0.656265985,0.730718954,0.724836601,0.699534161,0.714010271,0.034459057,35
1.376166153,0.07657923,0.023765087,0.00562954,uniform,0.1,50,elasticnet,0.1,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 50, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.732824427,0.648854962,0.738461538,0.784615385,0.684615385,0.717874339,0.046843436,434,0.8,1,0.941176471,0.929411765,1,0.934117647,0.073130684,62,0.608695652,0,0.355555556,0.511111111,0.108695652,0.316811594,0.231573544,586,0.615384615,0,0.484848485,0.621621622,0.196078431,0.383586631,0.246147498,587,0.816879795,0.664194373,0.832679739,0.882352941,0.82505176,0.804231722,0.073642544,388,0.704347826,0.5,0.648366013,0.720261438,0.554347826,0.625464621,0.085477997,554
2.192301607,0.152371732,0.023390388,0.008734425,uniform,0.1,100,l1,0.001,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.755725191,0.694656489,0.746153846,0.769230769,0.823076923,0.757768644,0.041276567,28,0.858823529,0.8,0.882352941,0.811764706,0.833333333,0.837254902,0.030173151,455,0.565217391,0.5,0.488888889,0.688888889,0.804347826,0.609468599,0.120637064,30,0.619047619,0.534883721,0.571428571,0.673913043,0.762886598,0.632431911,0.080193897,15,0.830690537,0.722250639,0.810457516,0.855686275,0.892598344,0.822336662,0.057056137,268,0.71202046,0.65,0.685620915,0.750326797,0.81884058,0.72336175,0.057927994,11
2.153622103,0.151792323,0.024674368,0.006332868,uniform,0.1,100,l1,0.01,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.732824427,0.702290076,0.738461538,0.769230769,0.807692308,0.750099824,0.035784209,145,0.858823529,0.8,0.882352941,0.823529412,0.833333333,0.839607843,0.028506324,448,0.5,0.52173913,0.466666667,0.666666667,0.760869565,0.583188406,0.112082875,60,0.567901235,0.551724138,0.552631579,0.666666667,0.736842105,0.615153145,0.074332731,53,0.827365729,0.716368286,0.806535948,0.854379085,0.889233954,0.8187766,0.058211417,299,0.679411765,0.660869565,0.674509804,0.745098039,0.797101449,0.711398124,0.051803002,45
2.101880741,0.065314034,0.025125265,0.008214395,uniform,0.1,100,l1,0.1,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.671755725,0.687022901,0.7,0.746153846,0.792307692,0.719448033,0.044104199,430,0.858823529,0.929411765,0.905882353,0.776470588,0.904761905,0.875070028,0.054350399,163,0.326086957,0.239130435,0.311111111,0.688888889,0.586956522,0.430434783,0.17494087,518,0.410958904,0.349206349,0.417910448,0.652631579,0.666666667,0.499474789,0.133025211,484,0.782352941,0.703324808,0.759215686,0.81620915,0.880952381,0.788410993,0.059102235,444,0.592455243,0.5842711,0.608496732,0.732679739,0.745859213,0.652752405,0.071191654,470
1.872271538,0.068237123,0.024407768,0.005623905,uniform,0.1,100,l2,0.001,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.755725191,0.694656489,0.746153846,0.769230769,0.823076923,0.757768644,0.041276567,28,0.858823529,0.8,0.882352941,0.811764706,0.833333333,0.837254902,0.030173151,455,0.565217391,0.5,0.488888889,0.688888889,0.804347826,0.609468599,0.120637064,30,0.619047619,0.534883721,0.571428571,0.673913043,0.762886598,0.632431911,0.080193897,15,0.830434783,0.721994885,0.810718954,0.856470588,0.893115942,0.82254703,0.05734742,262,0.71202046,0.65,0.685620915,0.750326797,0.81884058,0.72336175,0.057927994,11
1.896051884,0.086757041,0.02386651,0.007095141,uniform,0.1,100,l2,0.01,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.732824427,0.694656489,0.753846154,0.769230769,0.807692308,0.751650029,0.037569427,103,0.858823529,0.788235294,0.894117647,0.811764706,0.833333333,0.837254902,0.036787575,455,0.5,0.52173913,0.488888889,0.688888889,0.760869565,0.592077295,0.111298561,48,0.567901235,0.545454545,0.578947368,0.673913043,0.736842105,0.620611659,0.072819569,31,0.828132992,0.716368286,0.806797386,0.85751634,0.891045549,0.819972111,0.059050704,291,0.679411765,0.654987212,0.691503268,0.750326797,0.797101449,0.714666098,0.051784605,34
1.899026346,0.086361024,0.026416016,0.005103301,uniform,0.1,100,l2,0.1,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.732824427,0.671755725,0.707692308,0.776923077,0.8,0.737839107,0.046243969,344,0.882352941,0.8,0.847058824,0.788235294,0.845238095,0.832577031,0.034278619,468,0.456521739,0.434782609,0.444444444,0.755555556,0.717391304,0.56173913,0.143345113,105,0.545454545,0.481927711,0.512820513,0.701030928,0.717391304,0.591725,0.098144917,275,0.813810742,0.701534527,0.781176471,0.855947712,0.888457557,0.808185402,0.06459163,380,0.66943734,0.617391304,0.645751634,0.771895425,0.7813147,0.697158081,0.066995236,245
2.325259447,0.160605858,0.024177313,0.007171033,uniform,0.1,100,elasticnet,0.001,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.755725191,0.694656489,0.746153846,0.769230769,0.823076923,0.757768644,0.041276567,28,0.858823529,0.8,0.882352941,0.811764706,0.833333333,0.837254902,0.030173151,455,0.565217391,0.5,0.488888889,0.688888889,0.804347826,0.609468599,0.120637064,30,0.619047619,0.534883721,0.571428571,0.673913043,0.762886598,0.632431911,0.080193897,15,0.830434783,0.721994885,0.809673203,0.855686275,0.893115942,0.822181017,0.057299558,269,0.71202046,0.65,0.685620915,0.750326797,0.81884058,0.72336175,0.057927994,11
2.313239098,0.212634548,0.026061964,0.006995867,uniform,0.1,100,elasticnet,0.01,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.732824427,0.702290076,0.738461538,0.753846154,0.807692308,0.747022901,0.034650405,254,0.858823529,0.8,0.882352941,0.8,0.833333333,0.834901961,0.032442538,460,0.5,0.52173913,0.466666667,0.666666667,0.760869565,0.583188406,0.112082875,60,0.567901235,0.551724138,0.552631579,0.652173913,0.736842105,0.612254594,0.072528147,65,0.827621483,0.717902813,0.807581699,0.855686275,0.89052795,0.819864044,0.058109803,294,0.679411765,0.660869565,0.674509804,0.733333333,0.797101449,0.709045183,0.050468886,65
2.373570871,0.245068889,0.020784092,0.005820215,uniform,0.1,100,elasticnet,0.1,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.687022901,0.671755725,0.692307692,0.753846154,0.807692308,0.722524956,0.050961729,423,0.870588235,0.858823529,0.858823529,0.788235294,0.880952381,0.851484594,0.032684839,389,0.347826087,0.326086957,0.377777778,0.688888889,0.673913043,0.482898551,0.162974464,456,0.438356164,0.410958904,0.459459459,0.659574468,0.712643678,0.536198535,0.124500193,422,0.799232737,0.701023018,0.77620915,0.843921569,0.884057971,0.800888889,0.062215645,402,0.609207161,0.592455243,0.618300654,0.738562092,0.777432712,0.667191572,0.075610704,424
2.915103388,0.29191206,0.024404812,0.00943224,uniform,0.1,150,l1,0.001,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.770992366,0.625954198,0.792307692,0.761538462,0.784615385,0.747081621,0.061492695,226,0.858823529,0.658823529,0.870588235,0.917647059,0.880952381,0.837366947,0.091418135,451,0.608695652,0.565217391,0.644444444,0.466666667,0.608695652,0.578743961,0.061408548,70,0.651162791,0.514851485,0.682352941,0.575342466,0.666666667,0.61807527,0.063354194,42,0.826342711,0.718158568,0.833986928,0.863267974,0.887681159,0.825887468,0.058115552,221,0.733759591,0.61202046,0.75751634,0.692156863,0.744824017,0.708055454,0.052791087,78
3.077561188,0.177093511,0.027974892,0.007579507,uniform,0.1,150,l1,0.01,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.763358779,0.641221374,0.792307692,0.761538462,0.792307692,0.7501468,0.056078795,123,0.858823529,0.694117647,0.870588235,0.917647059,0.880952381,0.84442577,0.077691508,417,0.586956522,0.543478261,0.644444444,0.466666667,0.630434783,0.574396135,0.064445965,81,0.635294118,0.515463918,0.682352941,0.575342466,0.682352941,0.618161277,0.064675918,40,0.824296675,0.718158568,0.834509804,0.866666667,0.883799172,0.825486177,0.057789782,229,0.722890026,0.618797954,0.75751634,0.692156863,0.755693582,0.709410953,0.051276339,54
3.139487123,0.124970935,0.017823219,0.002127054,uniform,0.1,150,l1,0.1,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.671755725,0.694656489,0.7,0.707692308,0.730769231,0.70097475,0.019117838,526,0.858823529,0.835294118,0.905882353,0.976470588,1,0.915294118,0.064179679,80,0.326086957,0.434782609,0.311111111,0.2,0.239130435,0.302222222,0.080809344,594,0.410958904,0.5,0.417910448,0.321428571,0.385964912,0.407252567,0.057529707,574,0.749104859,0.696163683,0.805751634,0.873986928,0.846532091,0.794307839,0.064626117,421,0.592455243,0.635038363,0.608496732,0.588235294,0.619565217,0.60875817,0.017288627,582
3.047973967,0.215144767,0.026725149,0.00534813,uniform,0.1,150,l2,0.001,"{'classifier__init_type': 'uniform', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.770992366,0.633587786,0.792307692,0.761538462,0.784615385,0.748608338,0.058487778,170,0.858823529,0.670588235,0.870588235,0.917647059,0.880952381,0.839719888,0.086828662,442,0.608695652,0.565217391,0.644444444,0.466666667,0.608695652,0.578743961,0.061408548,70,0.651162791,0.52,0.682352941,0.575342466,0.666666667,0.619104973,0.061688048,39,0.825831202,0.718414322,0.834248366,0.863529412,0.888457557,0.826096172,0.058227311,216,0.733759591,0.617902813,0.75751634,0.692156863,0.744824017,0.709231925,0.050660344,55
